Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 1005, 7955, 1, 0.00, 793.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2041, 7977, 1, 0.00, 7.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2041, 7998, 1, 0.00, 3.75
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2041, 7915, 1, 0.00, 3.77
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2041, 7923, 1, 0.00, 2.89
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2041, 7923, 1, 0.00, 0.25
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2041, 7923, 1, 0.00, 1.13
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2041, 7923, 1, 0.00, 2.35
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 187, 2041, 7923, 1, 0.00, 1.26
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2041, 7923, 1, 0.00, 2.81
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2041, 7923, 1, 0.00, 0.21
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 155, 2041, 7904, 1, 0.00, 0.34
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 2041, 7904, 1, 0.00, 6.57
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 2041, 7904, 1, 0.00, 0.37
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2041, 7963, 1, 0.00, 0.93
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2041, 7963, 1, 0.00, 0.55
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2041, 7963, 1, 0.00, 0.09
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2041, 7963, 1, 0.00, 0.15
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2041, 7963, 1, 0.00, 1.86
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2041, 7963, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2041, 7947, 1, 0.00, 3.77
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2041, 7964, 1, 0.00, 0.02
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 2041, 7964, 1, 0.00, 5.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 2041, 7964, 1, 0.00, 2.15
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2041, 7921, 1, 0.00, 6.95
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2041, 7969, 1, 0.00, 7.24
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 610, 2041, 7969, 1, 0.00, 0.04
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2046, 7955, 1, 0.00, 2.21
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2046, 7955, 1, 0.00, 1.23
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2046, 7955, 1, 0.00, 0.31
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 7955, 1, 0.00, 4.45
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2046, 7955, 1, 0.00, 0.49
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2046, 7955, 1, 0.00, 0.21
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2046, 7938, 1, 0.00, 0.34
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2046, 7938, 1, 0.00, 1.88
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2046, 7938, 1, 0.00, 0.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2046, 8030, 1, 0.00, 1.47
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2046, 8030, 1, 0.00, 0.84
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 8030, 1, 0.00, 9.65
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2046, 8030, 1, 0.00, 6.09
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 7933, 1, 0.00, 15.52
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2046, 7933, 1, 0.00, 2.53
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2046, 8010, 1, 0.00, 0.06
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2046, 8010, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2046, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2046, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 8010, 1, 0.00, 0.10
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2046, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2046, 8010, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2046, 8010, 1, 0.00, 0.04
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2046, 8010, 1, 0.00, 1.48
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 300, 2046, 8010, 1, 0.00, 15.14
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 401, 2046, 8010, 1, 0.00, 0.25
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 402, 2046, 8010, 1, 0.00, 0.30
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 40, 435, 2046, 8010, 1, 0.00, 0.61
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2046, 8028, 1, 0.00, 1.25
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 2046, 8028, 1, 0.00, 2.77
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 2046, 8028, 1, 0.00, 32.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2046, 7960, 1, 0.00, 1.68
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 610, 2046, 7960, 1, 0.00, 0.62
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 2046, 8038, 1, 0.00, 0.87
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 603, 2046, 8038, 1, 0.00, 0.29
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 610, 2046, 8038, 1, 0.00, 0.03
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 2046, 8038, 1, 0.00, 0.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 613, 2046, 8038, 1, 0.00, 3.51
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 635, 2046, 8038, 1, 0.00, 2.24
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 636, 2046, 8038, 1, 0.00, 1.85
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2046, 7954, 1, 0.00, 5.57
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2046, 7954, 1, 0.00, 0.93
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2046, 7954, 1, 0.00, 0.53
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 7954, 1, 0.00, 9.42
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2046, 7954, 1, 0.00, 1.33
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2046, 7954, 1, 0.00, 0.27
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2046, 7998, 1, 0.00, 8.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 2046, 7967, 1, 0.00, 4.50
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 613, 2046, 7967, 1, 0.00, 2.82
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 636, 2046, 7967, 1, 0.00, 66.58
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 155, 2046, 7904, 1, 0.00, 0.83
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 2046, 7904, 1, 0.00, 16.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 2046, 7904, 1, 0.00, 0.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2046, 7912, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 612, 2046, 7912, 1, 0.00, 0.39
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 802, 2046, 7912, 1, 0.00, 1.72
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2046, 7950, 1, 0.00, 7.25
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2046, 7950, 1, 0.00, 3.37
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 2046, 7950, 1, 0.00, 0.56
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2046, 7950, 1, 0.00, 1.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2046, 7950, 1, 0.00, 0.98
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2046, 7950, 1, 0.00, 13.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2046, 7950, 1, 0.00, 2.26
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2046, 7950, 1, 0.00, 2.36
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2046, 7950, 1, 0.00, 5.04
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2047, 7955, 1, 0.00, 2.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2047, 7955, 1, 0.00, 1.62
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2047, 7955, 1, 0.00, 0.40
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2047, 7955, 1, 0.00, 5.87
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2047, 7955, 1, 0.00, 0.64
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2047, 7955, 1, 0.00, 0.27
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2047, 7938, 1, 0.00, 0.84
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2047, 7938, 1, 0.00, 4.67
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2047, 7938, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2047, 7949, 1, 0.00, 0.12
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2047, 7949, 1, 0.00, 0.07
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2047, 7949, 1, 0.00, 0.02
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2047, 7949, 1, 0.00, 0.24
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 301, 2047, 7988, 1, 0.00, 3.11
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 310, 2047, 7988, 1, 0.00, 17.59
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 191, 2047, 8002, 1, 0.00, 0.01
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2047, 8002, 1, 0.00, 0.02
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 30, 300, 2047, 8002, 1, 0.00, 0.42
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 600, 2047, 8005, 1, 0.00, 0.08
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 613, 2047, 8005, 1, 0.00, 4.50
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 635, 2047, 8005, 1, 0.00, 2.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 60, 636, 2047, 8005, 1, 0.00, 4.42
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2047, 7979, 1, 0.00, 7.64
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2047, 7979, 1, 0.00, 1.90
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2047, 7979, 1, 0.00, 0.61
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2047, 7979, 1, 0.00, 9.35
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2047, 8062, 1, 0.00, 2.10
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2047, 8062, 1, 0.00, 1.00
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 116, 2047, 8062, 1, 0.00, 0.16
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 122, 2047, 8062, 1, 0.00, 0.38
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2047, 8062, 1, 0.00, 0.29
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2047, 8062, 1, 0.00, 3.87
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 157, 2047, 8062, 1, 0.00, 0.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 158, 2047, 8062, 1, 0.00, 0.22
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 189, 2047, 8062, 1, 0.00, 1.49
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 155, 2047, 7952, 1, 0.00, 1.14
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 800, 2047, 7952, 1, 0.00, 9.27
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 807, 2047, 7952, 1, 0.00, 1.69
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 808, 2047, 7952, 1, 0.00, 0.28
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 80, 809, 2047, 7952, 1, 0.00, 0.62
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 110, 2047, 7971, 1, 0.00, 9.75
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 115, 2047, 7971, 1, 0.00, 4.12
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 125, 2047, 7971, 1, 0.00, 1.19
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 10, 150, 2047, 7971, 1, 0.00, 20.69
Session ID, Session Date, Session Description, DocNum, DocDate, DocDesc, Effective Date, BP, JV, no, N, 20, 200, 2047, 7996, 1, 0.00, 0.39
